,,,Julgane,CrocodyleTV,ZeratoR,_Linca,DFG_DrFeelgood,nemenems,SakorRos,Wingobear,Mynth0s,Elspawn,Pepito_kawazakii,Bytell2,Angle_Droit,NakaStream,Onutrem,TheGuill84,aypierre,Grimkujow,Brybry___,nisqylegoat,LadySundae,Theorus_,Mickaplow,JimmyBoyyy,KennyStream,Horty_,Brybry_,GotagaTV,Bebesukita,Fukano,ChloeRamdani,AntoineDaniel_,Maxouzboub,Terraciid,HarryLafranc,Etoiles,Gom4rt_,Kaatsup,HexakiI
terapagos,normal,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0
terapagos,normal,status,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,0,0,0,0,0,0,0
thievul,normal,caughtTimestamp,0,0,0,0,1739398617381,0,0,0.0,1739354387316,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1739479280180,0,1739408342678,0,0,1739494307423,0,0,0,0,0,0,0,0,1739491811231
thievul,normal,discoveredTimestamp,0,0,0,0,1739398617381,0,0,0.0,1739354387316,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1739479254678,0,1739408342678,0,0,1739494307423,0,0,0,0,0,0,0,0,1739491811231
thievul,normal,isShiny,0,0,0,0,False,0,0,0.0,False,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,0,False,0,0,True,0,0,0,0,0,0,0,0,False
thievul,normal,status,0,0,0,0,CAUGHT,0,0,0.0,CAUGHT,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,CAUGHT,0,CAUGHT,0,0,CAUGHT,0,0,0,0,0,0,0,0,CAUGHT
thwackey,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1739470842084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thwackey,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1739470842084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thwackey,normal,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thwackey,normal,status,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,CAUGHT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
timburr,normal,caughtTimestamp,0,0,0,1739378794764,0,0,1739412435038,0.0,0,0,0,1739459819446,0,0,0,0,0,0,0.0,0,1739465325771,0,0,0,1739309824893,1739471049574,0,1739501773920,0,0,0,0,0,0,0,1739420701121,0,1739473967949,0
timburr,normal,discoveredTimestamp,0,0,0,1739378794764,0,0,1739412435038,0.0,0,0,0,1739459819446,0,0,0,0,0,0,0.0,0,1739465325771,0,0,0,1739309824893,1739471049574,0,1739501748321,0,0,0,0,0,0,0,1739420701121,0,1739473967949,0
timburr,normal,isShiny,0,0,0,False,0,0,False,0.0,0,0,0,False,0,0,0,0,0,0,0.0,0,False,0,0,0,False,False,0,False,0,0,0,0,0,0,0,False,0,False,0
timburr,normal,status,0,0,0,CAUGHT,0,0,CAUGHT,0.0,0,0,0,CAUGHT,0,0,0,0,0,0,0.0,0,CAUGHT,0,0,0,CAUGHT,CAUGHT,0,CAUGHT,0,0,0,0,0,0,0,CAUGHT,0,CAUGHT,0
tinkatink,normal,caughtTimestamp,1739481734676,0,0,0,1739303610328,0,1739316442800,0.0,1739360537019,0,0,0,0,1739393903214,0,1739377291299,0,1739308957522,0.0,0,0,0,0,0,1739472086772,0,1739413849287,1739403485863,0,0,1739493293421,0,0,0,0,1739393668913,0,0,1739314008585
tinkatink,normal,discoveredTimestamp,1739481734676,0,0,0,1739303610328,1739370698020,1739316442800,0.0,1739360537019,0,0,0,0,1739393903214,0,1739377291299,0,1739308957522,0.0,0,0,0,0,0,1739472086772,0,1739413849287,1739403485863,0,0,1739493293421,0,0,0,0,1739393668913,0,0,1739314008585
tinkatink,normal,isShiny,False,0,0,0,False,False,False,0.0,False,0,0,0,0,False,0,False,0,False,0.0,0,0,0,0,0,False,0,False,False,0,0,False,0,0,0,0,False,0,0,False
tinkatink,normal,status,CAUGHT,0,0,0,CAUGHT,SEEN,CAUGHT,0.0,CAUGHT,0,0,0,0,CAUGHT,0,CAUGHT,0,CAUGHT,0.0,0,0,0,0,0,CAUGHT,0,CAUGHT,CAUGHT,0,0,CAUGHT,0,0,0,0,CAUGHT,0,0,CAUGHT
tinkaton,normal,caughtTimestamp,1739494143209,0,0,0,0,0,1739500382222,0.0,1739360696034,0,0,0,0,1739375103741,0,1739379374456,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739490839387
tinkaton,normal,discoveredTimestamp,1739494143209,0,0,0,0,0,1739500382222,0.0,1739360696034,0,0,0,0,1739375103741,0,1739379374456,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739490839387
tinkaton,normal,isShiny,False,0,0,0,0,0,False,0.0,False,0,0,0,0,False,0,False,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
tinkaton,normal,status,CAUGHT,0,0,0,0,0,CAUGHT,0.0,CAUGHT,0,0,0,0,CAUGHT,0,CAUGHT,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAUGHT
tinkatuff,normal,caughtTimestamp,1739494103582,0,0,1739397873916,0,0,1739493310789,0.0,1739360671130,0,0,0,0,1739315223675,0,1739379372054,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739490821984
tinkatuff,normal,discoveredTimestamp,1739494103582,0,0,1739397873916,0,0,1739493310789,0.0,1739360671130,0,0,0,0,1739315223675,0,1739379372054,0,1739498549975,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739490821984
tinkatuff,normal,isShiny,False,0,0,False,0,0,False,0.0,False,0,0,0,0,False,0,False,0,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
tinkatuff,normal,status,CAUGHT,0,0,CAUGHT,0,0,CAUGHT,0.0,CAUGHT,0,0,0,0,CAUGHT,0,CAUGHT,0,SEEN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAUGHT
toedscool,normal,caughtTimestamp,1739409203238,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toedscool,normal,discoveredTimestamp,1739409203238,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toedscool,normal,isShiny,False,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toedscool,normal,status,CAUGHT,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
torchic,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,1739348331319,0,0,0,0,0,0,0,0,0,0.0,0,1739396162113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739393333845,0,0,0
torchic,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,1739348331319,0,0,0,0,0,0,1739393293065,0,0,0.0,0,1739396162113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739393333845,0,0,0
torchic,normal,isShiny,0,0,0,0,0,0,0,0.0,False,0,0,0,0,0,0,False,0,0,0.0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0
torchic,normal,status,0,0,0,0,0,0,0,0.0,CAUGHT,0,0,0,0,0,0,SEEN,0,0,0.0,0,CAUGHT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0
torkoal,normal,caughtTimestamp,1739398156762,0,0,0,1739394593315,0,1739379765942,0.0,0,0,0,0,1739484410274,0,0,0,0,0,0.0,0,0,0,0,0,1739459621671,0,1739491303973,0,0,0,1739412170990,1739478148725,0,0,0,0,1739409433289,0,0
torkoal,normal,discoveredTimestamp,1739397744323,0,0,0,1739394593315,0,1739379765942,0.0,0,0,0,0,1739484410274,0,0,0,0,0,0.0,0,0,0,0,0,1739459592319,0,1739491303973,0,0,1739309359533,1739412170990,1739478148725,0,0,0,0,1739409433289,0,0
torkoal,normal,isShiny,False,0,0,0,False,0,False,0.0,0,0,0,0,False,0,0,0,0,0,0.0,0,0,0,0,0,False,0,False,0,0,False,False,False,0,0,0,0,False,0,0
torkoal,normal,status,CAUGHT,0,0,0,CAUGHT,0,CAUGHT,0.0,0,0,0,0,CAUGHT,0,0,0,0,0,0.0,0,0,0,0,0,CAUGHT,0,CAUGHT,0,0,SEEN,CAUGHT,CAUGHT,0,0,0,0,CAUGHT,0,0
torterra,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,1739459198103,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1739401227148,0,0,0,0,0,0,0
torterra,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,1739459198103,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1739401227148,0,0,0,0,0,0,0
torterra,normal,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,False,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0
torterra,normal,status,0,0,0,0,0,0,0,0.0,0,0,0,CAUGHT,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,0,0
totodile,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739300674834,0,0,0,0,0,0
totodile,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1739302136430,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739300674834,1739302153555,0,0,0,0,0
totodile,normal,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0
totodile,normal,status,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,SEEN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAUGHT,SEEN,0,0,0,0,0
toxapex,normal,caughtTimestamp,0,0,0,0,0,1739469193671,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toxapex,normal,discoveredTimestamp,0,0,0,0,0,1739469193671,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toxapex,normal,isShiny,0,0,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toxapex,normal,status,0,0,0,0,0,CAUGHT,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toxicroak,normal,caughtTimestamp,1739413356739,0,0,0,0,0,0,0.0,0,0,0,0,0,1739397517017,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toxicroak,normal,discoveredTimestamp,1739413356739,0,0,0,0,0,0,0.0,0,0,0,0,0,1739397517017,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toxicroak,normal,isShiny,False,0,0,0,0,0,0,0.0,0,0,0,0,0,True,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toxicroak,normal,status,CAUGHT,0,0,0,0,0,0,0.0,0,0,0,0,0,CAUGHT,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tranquill,normal,caughtTimestamp,0,0,0,1739404463996,1739398649701,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1739316388135,0,0,0,1739431880179,0,0,1739490450775
tranquill,normal,discoveredTimestamp,0,0,0,1739404463996,1739398649701,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1739316388135,0,0,0,1739431880179,0,0,1739490450775
tranquill,normal,isShiny,0,0,0,False,False,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,False,0,0,False
tranquill,normal,status,0,0,0,CAUGHT,CAUGHT,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0,CAUGHT,0,0,CAUGHT
trapinch,normal,caughtTimestamp,0,0,0,0,1739501078304,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trapinch,normal,discoveredTimestamp,0,0,0,0,1739501078304,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trapinch,normal,isShiny,0,0,0,0,False,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trapinch,normal,status,0,0,0,0,CAUGHT,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
treecko,normal,caughtTimestamp,0,0,0,0,0,0,1739300554770,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
treecko,normal,discoveredTimestamp,0,0,0,0,0,0,1739300554770,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
treecko,normal,status,0,0,0,0,0,0,CAUGHT,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trevenant,normal,caughtTimestamp,0,0,0,0,1739494777779,0,1739411898478,0.0,0,0,0,0,0,0,0,0,0,1739383480288,0.0,0,0,0,0,0,0,0,0,1739329245827,0,0,0,1739401279297,0,0,0,0,0,0,1739491901440
trevenant,normal,discoveredTimestamp,0,0,0,0,1739494777779,0,1739411898478,0.0,0,0,0,0,0,0,0,0,0,1739383480288,0.0,0,0,0,0,0,0,0,0,1739329245827,0,0,0,1739401279297,0,0,0,0,0,0,1739491901440
trevenant,normal,isShiny,0,0,0,0,False,0,False,0.0,0,0,0,0,0,0,0,0,0,False,0.0,0,0,0,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,0,False
trevenant,normal,status,0,0,0,0,CAUGHT,0,CAUGHT,0.0,0,0,0,0,0,0,0,0,0,CAUGHT,0.0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0,CAUGHT,0,0,0,0,0,0,CAUGHT
tropius,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1739469664170,0,0,0,0,1739424626828,1739470362867,0,0,0,0,0,0,0,0
tropius,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1739469664170,0,0,0,0,1739424616350,1739470362867,0,0,0,0,0,0,0,0
tropius,normal,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,0,0,0,0,False,False,0,0,0,0,0,0,0,0
tropius,normal,status,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,CAUGHT,0,0,0,0,CAUGHT,CAUGHT,0,0,0,0,0,0,0,0
tsareena,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739492328089
tsareena,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739492328089
tsareena,normal,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
tsareena,normal,status,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAUGHT
turtonator,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1739484222328,0,0,0,0,0.0,0,0,0,0,0,0,0,1739491431228,0,0,0,1739411072390,0,0,0,0,0,0,0,0
turtonator,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1739484222328,0,0,0,0,0.0,0,0,0,0,0,0,0,1739491431228,0,0,0,1739411072390,0,0,0,0,0,0,0,0
turtonator,normal,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0
turtonator,normal,status,0,0,0,0,0,0,0,0.0,0,0,0,0,0,CAUGHT,0,0,0,0,0.0,0,0,0,0,0,0,0,CAUGHT,0,0,0,CAUGHT,0,0,0,0,0,0,0,0
turtwig,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,1739457771712,0,0,0,0,0,1739314839586,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1739400981412,0,1739314848637,0,0,0,0,0
turtwig,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,1739457771712,0,0,0,0,0,1739302270643,0.0,0,0,0,0,0,0,0,0,0,0,1739302283054,0,1739400981412,0,1739314848637,0,0,0,0,0
turtwig,normal,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,False,0,0,0,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,False,0,False,0,False,0,0,0,0,0
turtwig,normal,status,0,0,0,0,0,0,0,0.0,0,0,0,CAUGHT,0,0,0,0,0,CAUGHT,0.0,0,0,0,0,0,0,0,0,0,0,SEEN,0,CAUGHT,0,CAUGHT,0,0,0,0,0
typhlosion,normal,caughtTimestamp,0,0,1739304926831,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
typhlosion,normal,discoveredTimestamp,0,0,1739304926831,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1739304996805,0,0,0,0,0,0,0,0,0
typhlosion,normal,isShiny,0,0,False,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0
typhlosion,normal,status,0,0,CAUGHT,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,SEEN,0,0,0,0,0,0,0,0,0
tyrogue,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739485425921,0,0,0,0,0,0,0,0,0,0,0
tyrogue,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739485425921,0,0,0,0,0,0,0,0,0,0,0
tyrogue,normal,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0
tyrogue,normal,status,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,0,0,0,0,0,0
umbreon,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,1739446355176,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1739476945783,0,0,0,0,1739474452902,0,0,0,0,0,0,0,0
umbreon,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,1739446355176,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1739476945783,0,0,0,0,1739474452902,0,0,0,0,0,0,0,0
umbreon,normal,isShiny,0,0,0,0,0,0,0,0.0,False,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,False,0,0,0,0,False,0,0,0,0,0,0,0,0
umbreon,normal,status,0,0,0,0,0,0,0,0.0,CAUGHT,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,CAUGHT,0,0,0,0,CAUGHT,0,0,0,0,0,0,0,0
unfezant,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1739468917042,0,0,0,0,0,0,0,1739425677675,0,0,0,0,0,0,0,0,0,0,1739492094539
unfezant,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1739468917042,0,0,0,0,0,0,0,1739425677675,0,0,0,0,0,0,0,0,0,0,1739492094539
unfezant,normal,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,False,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False
unfezant,normal,status,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,CAUGHT,0,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,0,0,0,0,0,CAUGHT
ursaluna,normal,caughtTimestamp,1739414014783,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1739320058616,1739492873127,0,0,0,0,0,0,0,0,0,0,0
ursaluna,normal,discoveredTimestamp,1739414014783,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1739463784164,0,0,0.0,0,0,0,0,0,0,0,1739320058616,1739492873127,0,0,0,0,0,0,0,0,0,0,0
ursaluna,normal,isShiny,False,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,0,0.0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0
ursaluna,normal,status,CAUGHT,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,SEEN,0,0,0.0,0,0,0,0,0,0,0,CAUGHT,CAUGHT,0,0,0,0,0,0,0,0,0,0,0
ursaring,normal,caughtTimestamp,1739414425786,1739378389394,1739481022328,1739399579812,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1739323246848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739488570674
ursaring,normal,discoveredTimestamp,1739414425786,1739378389394,1739481022328,1739399579812,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1739323246848,0,0,0,0,0,0,0,0,1739421921845,0,0,0,0,0,0,0,0,1739488570674
ursaring,normal,isShiny,False,False,False,False,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,False
ursaring,normal,status,CAUGHT,CAUGHT,CAUGHT,CAUGHT,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,CAUGHT,0,0,0,0,0,0,0,0,SEEN,0,0,0,0,0,0,0,0,CAUGHT
vaporeon,normal,caughtTimestamp,1739397877526,1739489962649,0,0,1739491345478,0,1739499192275,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1739494055244,0,1739490742384,0,0,0,0,0,1739397289620,0
vaporeon,normal,discoveredTimestamp,1739397877526,1739489962649,0,0,1739491345478,0,1739499192275,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1739494055244,0,1739490742384,0,0,0,0,0,1739397289620,0
vaporeon,normal,isShiny,False,False,0,0,False,0,False,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,False,0,False,0,0,0,0,0,False,0
vaporeon,normal,status,CAUGHT,CAUGHT,0,0,CAUGHT,0,CAUGHT,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,CAUGHT,0,CAUGHT,0,0,0,0,0,CAUGHT,0
varoom,normal,caughtTimestamp,1739414295077,0,0,0,0,0,0,0.0,1739348229409,0,0,0,0,1739477930822,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739408030038,0,0,0,0,0,0,0,0,0,0,0
varoom,normal,discoveredTimestamp,1739414295077,0,0,0,0,0,0,0.0,1739348229409,0,0,0,0,1739477930822,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739408030038,0,1739332607080,0,0,0,0,0,0,0,0,0
varoom,normal,isShiny,False,0,0,0,0,0,0,0.0,False,0,0,0,0,False,0,0,0,0,0.0,0,0,0,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0
varoom,normal,status,CAUGHT,0,0,0,0,0,0,0.0,CAUGHT,0,0,0,0,CAUGHT,0,0,0,0,0.0,0,0,0,0,0,0,0,0,CAUGHT,0,SEEN,0,0,0,0,0,0,0,0,0
veluza,normal,caughtTimestamp,1739487412627,1739326449587,0,0,0,1739461567622,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739427153323,0,0,0,0,0,0,0,0,0,0,0
veluza,normal,discoveredTimestamp,1739487412627,1739326449587,0,0,0,1739461567622,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739427153323,0,1739314059262,0,0,0,0,0,0,0,0,0
veluza,normal,isShiny,False,False,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,False,0,False,0,0,0,0,0,0,0,0,0
veluza,normal,status,CAUGHT,CAUGHT,0,0,0,CAUGHT,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,CAUGHT,0,SEEN,0,0,0,0,0,0,0,0,0
venipede,normal,caughtTimestamp,1739395459770,0,1739481771730,0,1739381656860,0,1739499448753,0.0,0,0,0,0,0,0,0,0,1739463699919,0,0.0,0,1739323150310,0,0,0,0,0,0,1739325019753,0,0,0,1739319058083,0,0,0,1739318897253,0,0,0
venipede,normal,discoveredTimestamp,1739395459770,0,1739481771730,0,1739381656860,0,1739499448753,0.0,0,0,0,0,0,0,0,0,1739302389137,0,0.0,0,1739323150310,0,0,0,0,0,0,1739325019753,0,1739319490578,0,1739319058083,0,0,0,1739318897253,0,0,0
venipede,normal,isShiny,False,0,False,0,False,0,False,0.0,0,0,0,0,0,0,0,0,False,0,0.0,0,False,0,0,0,0,0,0,False,0,False,0,False,0,0,0,False,0,0,0
